Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
JOHNSONS BABY OIL,8901012116715,code128,JHONSON & JHONSON,C1,1111,1111,1111,110,110,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
RED LABEL TEA,8901030450358,code128,BROOKE BOND,C1,1111,1111,1111,110,110,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SHAMPOO,8901030703812,code128,DOVE,C1,1111,1111,1111,110,110,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DOVE INTENSE REPAIR SHAMPOO,8901030703829,code128,HUL,C1,1111,1111,1111,110,110,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SAMBHAR POWDER,8901042954714,code128,MTR,C1,1111,1111,1111,110,110,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MAGGI HOT & SWEET SAUCE,8901058117783,code128,NESTLE,C1,1111,1111,1111,110,110,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KAMASUTRA RIBBED CONDOMS,8901216406353,code128,KAMASUTRA,C1,1111,1111,1111,110,110,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SENSODYNE FRESH MINT TOOTHPASTE,8901571004096,code128,GLOBAL HEALTHCARE,C1,1111,1111,1111,110,110,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SENSODYNE FRESH GEL TOOTHPASTE,8901571004614,code128,GLOBAL HEALTHCARE,C1,1111,1111,1111,110,110,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DERMI COOL POWDER + Dettol SOAP,8901177003530,code128,RECKITT BENCKISER,C1,1111,1111,1111,112,112,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
ENERGY DRINK,90162602,code128,RED BULL,C1,1111,1111,1111,115,115,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BASMATI RICE DUBAR,690225101134,code128,INDIA GATE,C1,1111,1111,1111,115,115,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
STAYFREE SECURE 20 PADS,8901012165737,code128,JHONSON & JHONSON,C1,1111,1111,1111,115,115,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PROTEKT HANDWASH BLUE,8901023014222,code128,GODREJ,C1,1111,1111,1111,115,115,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PROTEKT HANDWASH GREEN,8901023014239,code128,GODREJ,C1,1111,1111,1111,115,115,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BOROPLUS ANITSEPTIC CREAM,8901248101424,code128,EMAMI,C1,1111,1111,1111,115,115,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CHANA DAL ,8904043926643,code128,TATA SAMPANN,C1,1111,1111,1111,115,115,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
LIFEBUOY HAND WASH,8901030672682,code128,LIFEBUOY,C1,1111,1111,1111,119,119,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
OLD SPICE AFTERSHAVE LOTION MUSK,4902430785211,code128,RUBICON FORMULATIONS,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PANTENE SILKY SMOOTH CARE,4902430899215,code128,P&G,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
JOHNSONS BABY HAIR OIL,8901012118092,code128,JHONSON & JHONSON,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TRESEMME SMOOTH & SHINE SHAMPOO,8901030705885,code128,HUL,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
FAIR & LOVELY INSTANT GLOW FACE WASH,8901030731976,code128,HUL,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
LIFEBUOY SANITIZER,8901030813405,code128,HUL,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DOSA,8901042957968,code128,MTR,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALAYA NEEM FACE WASH,8901138512460,code128,HIMALAYA,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KAMASUTRA INTENSITY CONDOMS,8901216406308,code128,KAMASUTRA,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KAMASUTRA DOTTED CONDOMS,8901216406346,code128,KAMASUTRA,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COLGATE PLAX MOUTH WASH,8901314077998,code128,COLGATE -PALMOLIVE,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GARNIER PURE ACTIVE PURE NEEM FACE WASH,8901526207473,code128,L'OREL,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
ENO LEMON FLAVOUR (BOTTLE),8901571001033,code128,ENO,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
ROCK SALT,8904043926612,code128,TATA SAMPANN,C1,1111,1111,1111,120,120,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CINTHOL BATH SOAP LIME,8901023008177,code128,GODREJ,C1,1111,1111,1111,124,124,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
REVIVE LIQUID STIFFENER,8901088057097,code128,MARICO LIMITED,C1,1111,1111,1111,124,124,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GILLETTE REGULAR SHAVING FOAM,4902430930499,code128,P&G,C1,1111,1111,1111,125,125,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
VASELINE PETRO JELLY,8901030734168,code128,HUL,C1,1111,1111,1111,125,125,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
POND'S WHITE BEAUTY,8901030786037,code128,HUL,C1,1111,1111,1111,125,125,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TATA PREMIUM TEA,8901052004539,code128,TATA,C1,1111,1111,1111,125,125,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
REVIVE INSTANT STARCH,8901088702522,code128,MARICO LIMITED,C1,1111,1111,1111,125,125,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PARK AVENUE AFTER SHAVE LOTION,8901277016393,code128,PARK AVENUE,C1,1111,1111,1111,125,125,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
VEET HAIR REMOVAL CREAM,8901396321606,code128,RECKITT BENCKISER,C1,1111,1111,1111,125,125,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CHOCOS,8901499007957,code128,KELLOGG'S,C1,1111,1111,1111,125,125,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PEPSODENT GERMICHECK+ TOOTHPASTE,8901030674310,code128,HUL,C1,1111,1111,1111,129,129,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CLEAN & CLEAR FOAMING FACE WASH,8901012189184,code128,JHONSON & JHONSON,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KETCHUP,8901030667756,code128,HUL,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KISSAN FRESH TOMATO SAUCE (REFFIL),8901030667756,code128,HUL,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TRESEMME KERATIN SMOOTH SHAMPOO,8901030705915,code128,HUL,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GLOW & HANDSOME,8901030822162,code128,HUL,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TATA GOLD TEA,8901052000807,code128,TATA,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
EVERYUTH WALNUT SCRUB,8901120141029,code128,ZYDUS WELNESS,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALAYA GENTLE BABY POWDER,8901138513153,code128,HIMALAYA,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALAYA ANIT-HAIR FALL SHAMPOO,8901138815936,code128,HIMALAYA,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MOOV PAIN RELIEF SPRAY,8901177100352,code128,RECKITT BENCKISER,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KAMASUTRA LONGLAST CONDOMS,8901216406285,code128,KAMASUTRA,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KALI MASOOR SABUT,8904043926179,code128,TATA SAMPANN,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DANT KANTI NATURAL TOOTHPASTE COMBO,8904109451522,code128,PATANJALI,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
VANASPATI GHEE,8906006332683,code128,RATH,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SOYA OIL 1LTRS,8906007280037,code128,FORTUNE,C1,1111,1111,1111,130,130,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GLOW & LOVELY AYURVEDIC,8901030736087,code128,HUL,C1,1111,1111,1111,133,133,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
JOHNSONS BABY POWDER,8901012116579,code128,JHONSON & JHONSON,C1,1111,1111,1111,135,135,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TAJ MAHAL TEA,8901030658754,code128,HUL,C1,1111,1111,1111,135,135,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALAYA BABY CREAM,8901138511494,code128,HIMALAYA,C1,1111,1111,1111,135,135,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
L'OREAL TOTAL REPAIR SHAMPOO,8901526101498,code128,L'OREL,C1,1111,1111,1111,135,135,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GARNIER LONG & STRONG SHAMPOO,8901526201877,code128,L'OREL,C1,1111,1111,1111,135,135,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
AXE SHAVING CREAM  COMBO,8901030788307,code128,HUL,C1,1111,1111,1111,136,136,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
REFINED GOLD,8901088017381,code128,SAFFOLA,C1,1111,1111,1111,139,139,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
LISTERINE MOUTH WASH,8901012133057,code128,JHONSON & JHONSON,C1,1111,1111,1111,140,140,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
RED LABEL TEA,8901030674570,code128,BROOKE BOND,C1,1111,1111,1111,140,140,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KISSAN FRESH TOMATO SAUCE (BOTTLE),8901030699085,code128,HUL,C1,1111,1111,1111,140,140,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MASOOR DAL MALKA,8904043926650,code128,TATA SAMPANN,C1,1111,1111,1111,140,140,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BATHROOM FRESHENER,8901207029875,code128,ODONIL,C1,1111,1111,1111,141,141,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SUNFLOWER OIL 1LTRS,8906007280242,code128,FORTUNE,C1,1111,1111,1111,142,142,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
WHISPER MAXI FIT L WINGS,4902430909174,code128,P&G,C1,1111,1111,1111,143,143,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
JOHNSONS BABY CREAM,8901012116821,code128,JHONSON & JHONSON,C1,1111,1111,1111,145,145,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CLEAN & CLEAR MORNING ENERGY FACE WASH,8901012189368,code128,JHONSON & JHONSON,C1,1111,1111,1111,145,145,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DOVE DANDRUFF CARE SHAMPOO,8901030764356,code128,HUL,C1,1111,1111,1111,145,145,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALAYA GENTLE BABY WASH,8901138512903,code128,HIMALAYA,C1,1111,1111,1111,145,145,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HONEY,8904109449222,code128,PATANJALI,C1,1111,1111,1111,145,145,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MAGGI RICH TOMATO SAUCE,8901058107487,code128,NESTLE,C1,1111,1111,1111,147,147,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COLGATE TOOTHPASTE 200+100+BRUSH,8901314010131,code128,COLGATE -PALMOLIVE,C1,1111,1111,1111,147,147,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GREEN TEA TULSI GINGER,801541040438,code128,ORGANIC INDIA,C1,1111,1111,1111,148,148,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GREEN TEA GINGER TURMERIC,801541512812,code128,ORGANIC INDIA,C1,1111,1111,1111,148,148,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GREEN TEA TULSI SWEET ROSE,801541605002,code128,ORGANIC INDIA,C1,1111,1111,1111,148,148,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GREEN TEA TULSI MULETHI,801541605019,code128,ORGANIC INDIA,C1,1111,1111,1111,148,148,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
AER ROOM FRESHNER,8901023019524,code128,GODREJ,C1,1111,1111,1111,149,149,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PONDS WHITE BEAUTY FACE WASH,8901030794131,code128,HUL,C1,1111,1111,1111,149,149,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
FACEWASH WHITE BEAUTY,8901030794131,code128,PONDS,C1,1111,1111,1111,149,149,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
AER ROOM FRESHNER,8901157045093,code128,GODREJ,C1,1111,1111,1111,149,149,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
AER ROOM FRESHNER,8901157045109,code128,GODREJ,C1,1111,1111,1111,149,149,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DETTOL LIQUID HAND WASH,8901396387701,code128,RECKITT BENCKISER,C1,1111,1111,1111,149,149,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COFFEE,89006740,code128,NESCAFE,C1,1111,1111,1111,150,150,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PANTENE HAIRFALL CONTROL 2IN1,4902430538794,code128,P&G,C1,1111,1111,1111,150,150,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HEAD AND SHOULDER SMOOTH & SILKY SHAMPOO,4902430774208,code128,P&G,C1,1111,1111,1111,150,150,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GILLETTE VECTOR BLADES 6 NOS,4902430787130,code128,P&G,C1,1111,1111,1111,150,150,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MIXED FRUIT JAM,8901030535048,code128,HUL,C1,1111,1111,1111,150,150,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KISSAN MIXED FRUIT JAM,8901030535048,code128,HUL,C1,1111,1111,1111,150,150,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PEARS BATH SOAP SUPER SAVER,8901030771293,code128,HUL,C1,1111,1111,1111,150,150,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CLOSEUP EVERFRESH+ PACK OF 2,8901030788062,code128,HUL,C1,1111,1111,1111,150,150,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BOROPLUS ANITSEPTIC CREAM,8901248101431,code128,EMAMI,C1,1111,1111,1111,150,150,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
