Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
LAKME ABSOLUTE BRIGHTENING DAY CREAM,8.90103E+12,code128,HUL,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
KISSAN MIXED FRUIT JAM,8.90103E+12,code128,HUL,cat123,1111,1111,1111,280,280,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,280,1000,,
VIM LIQUID WASH,8.90103E+12,code128,HUL,cat123,1111,1111,1111,105,105,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,105,1000,,
VIM LIQUID WASH,8.90103E+12,code128,HUL,cat123,1111,1111,1111,155,155,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,155,1000,,
VIMLIQUID JAR,8.90103E+12,code128,HUL,cat123,1111,1111,1111,360,360,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,360,1000,,
DOVE DANDRUFF CARE SHAMPOO,8.90103E+12,code128,HUL,cat123,1111,1111,1111,145,145,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,145,1000,,
KETCHUP,8.90103E+12,code128,HUL,cat123,1111,1111,1111,15,15,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,15,1000,,
LIFEBUOY HAND WASH,8.90103E+12,code128,LIFEBUOY,cat123,1111,1111,1111,85,85,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,85,1000,,
FACEWASH PURE WHITE,8.90103E+12,code128,PONDS,cat123,1111,1111,1111,95,95,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,95,2000,,
PONDS ANTI-POLLUTION FACE WASH,8.90103E+12,code128,HUL,cat123,1111,1111,1111,190,190,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,190,1000,,
DOVE BATH SOAP,8.90103E+12,code128,HUL,cat123,1111,1111,1111,160,160,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,160,1000,,
PEARS BATH SOAP,8.90103E+12,code128,HUL,cat123,1111,1111,1111,65,65,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,65,1000,,
PEARS BATH SOAP SUPER SAVER,8.90103E+12,code128,HUL,cat123,1111,1111,1111,150,150,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,150,1000,,
SUNSILK THICK AND LONG SHAMPOO,8.90103E+12,code128,HUL,cat123,1111,1111,1111,95,95,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,95,1000,,
FAIR & LOVELY MENS FACE WASH,8.90103E+12,code128,HUL,cat123,1111,1111,1111,85,85,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,85,1000,,
LIPTON GREEN TEA,8.90103E+12,code128,HUL,cat123,1111,1111,1111,165,165,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,165,1000,,
COFFEE,8.90103E+12,code128,BRU,cat123,1111,1111,1111,10,10,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,10,1000,,
SURF EXCEL QUICK WASH,8.90103E+12,code128,HUL,cat123,1111,1111,1111,600,600,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,600,1000,,
POND'S WHITE BEAUTY,8.90103E+12,code128,HUL,cat123,1111,1111,1111,125,125,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,125,1000,,
POND'S WHITE BEAUTY,8.90103E+12,code128,HUL,cat123,1111,1111,1111,70,70,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,70,1000,,
CLOSEUP EVERFRESH+,8.90103E+12,code128,HUL,cat123,1111,1111,1111,85,85,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,85,2000,,
CLOSEUP EVERFRESH+ PACK OF 2,8.90103E+12,code128,HUL,cat123,1111,1111,1111,150,150,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,150,1000,,
CLOSEUP EVERFRESH+,8.90103E+12,code128,HUL,cat123,1111,1111,1111,40,40,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,40,1000,,
AXE SHAVING CREAM  COMBO,8.90103E+12,code128,HUL,cat123,1111,1111,1111,136,136,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,136,1000,,
CLINIC PLUS SHAMPOO,8.90103E+12,code128,HUL,cat123,1111,1111,1111,288,288,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,288,1000,,
SUNSILK BLACK SHINE SHAMPOO,8.90103E+12,code128,HUL,cat123,1111,1111,1111,310,310,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,310,1000,,
LAKME ABSOLUTE BRIGHTENING DAY CREAM,8.90103E+12,code128,HUL,cat123,1111,1111,1111,299,299,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,299,1000,,
LUX 4+1 SOAP,8.90103E+12,code128,HUL,cat123,1111,1111,1111,95,95,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,95,1000,,
LUX 4+1 SOAP,8.90103E+12,code128,HUL,cat123,1111,1111,1111,95,95,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,95,1000,,
FACEWASH WHITE BEAUTY,8.90103E+12,code128,PONDS,cat123,1111,1111,1111,149,149,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,149,2000,,
PONDS WHITE BEAUTY FACE WASH,8.90103E+12,code128,HUL,cat123,1111,1111,1111,79,79,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,79,1000,,
KETCHUP,8.90103E+12,code128,HUL,cat123,1111,1111,1111,50,50,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,50,1000,,
DOVE BATH SOAP,8.90103E+12,code128,HUL,cat123,1111,1111,1111,45,45,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,45,1000,,
SURF EXCEL QUICK WASH,8.90103E+12,code128,HUL,cat123,1111,1111,1111,180,180,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,180,1000,,
SURF EXCEL EASY WASH,8.90103E+12,code128,HUL,cat123,1111,1111,1111,95,95,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,95,1000,,
LIFEBUOY SANITIZER,8.90103E+12,code128,HUL,cat123,1111,1111,1111,250,250,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,250,1000,,
HORLICK CHOCOLATE,8.90103E+12,code128,GSK,cat123,1111,1111,1111,190,190,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,190,1000,,
VIM BAR,8.90103E+12,code128,HUL,cat123,1111,1111,1111,30,30,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,30,1000,,
LIFEBUOY SANITIZER,8.90103E+12,code128,HUL,cat123,1111,1111,1111,120,120,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,120,1000,,
LIFEBUOY HAND WASH,8.90103E+12,code128,LIFEBUOY,cat123,1111,1111,1111,189,189,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,189,1000,,
SURF EXCEL MATIC TOP LOAD,8.90103E+12,code128,HUL,cat123,1111,1111,1111,449,449,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,449,1000,,
HORLICKS JUNIOR,8.90103E+12,code128,GSK,cat123,1111,1111,1111,209,209,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,209,1000,,
FAIR & LOVELY INSTANT GLOW FACE WASH,8.90103E+12,code128,HUL,cat123,1111,1111,1111,65,65,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,65,1000,,
GLOW & LOVELY ORIGINAL,8.90103E+12,code128,HUL,cat123,1111,1111,1111,54,54,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,54,1000,,
GLOW & LOVELY ORIGINAL,8.90103E+12,code128,HUL,cat123,1111,1111,1111,102,102,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,102,1000,,
GLOW & LOVELY ORIGINAL,8.90103E+12,code128,HUL,cat123,1111,1111,1111,155,155,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,155,1000,,
GLOW & HANDSOME,8.90103E+12,code128,HUL,cat123,1111,1111,1111,130,130,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,130,1000,,
SAMBHAR POWDER,8.90104E+12,code128,MTR,cat123,1111,1111,1111,110,110,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,110,1000,,
RAVA IDLI,8.90104E+12,code128,MTR,cat123,1111,1111,1111,205,205,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,205,1000,,
DOSA,8.90104E+12,code128,MTR,cat123,1111,1111,1111,120,120,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,120,1000,,
UPMA,8.90104E+12,code128,MTR,cat123,1111,1111,1111,90,90,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,90,1000,,
TATA GOLD TEA,8.90105E+12,code128,TATA,cat123,1111,1111,1111,130,130,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,130,1000,,
TATA GOLD TEA,8.90105E+12,code128,TATA,cat123,1111,1111,1111,495,495,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,495,1000,,
TATA PREMIUM TEA,8.90105E+12,code128,TATA,cat123,1111,1111,1111,125,125,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,125,1000,,
TATA PREMIUM TEA,8.90105E+12,code128,TATA,cat123,1111,1111,1111,209,209,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,209,1000,,
TATA PREMIUM TEA,8.90105E+12,code128,TATA,cat123,1111,1111,1111,417,417,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,417,1000,,
MAGGI RICH TOMATO SAUCE,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
MAGGI HOT & SWEET SAUCE,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,160,160,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,160,1000,,
MAGGI RICH TOMATO SAUCE,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,147,147,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,147,1000,,
MAGGI HOT & SWEET SAUCE,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,110,110,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,110,1000,,
COFFEE,8.90106E+12,code128,NESCAFE,cat123,1111,1111,1111,490,490,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,490,1000,,
MAAGIE MASALA 4 PACK,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,46,46,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,46,1000,,
MAAGIE MASALA 6 PACK,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,68,68,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,68,1000,,
NESTLE LACTOGEN 2 BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,320,320,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,320,1000,,
NESTLE NAN PRO 4 BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,580,580,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,580,1000,,
NESTLE NAN PRO 2 BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,605,605,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,605,1000,,
NESTLE NAN PRO 1 BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,610,610,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,610,1000,,
NESTLE LACTOGEN 3 BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,310,310,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,310,1000,,
NESTLE LACTOGEN 1 BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,330,330,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,330,1000,,
CERELAC RICE BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,190,190,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,190,1000,,
MAGGIE ATTA,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,86,86,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,86,1000,,
CERELAC WHEAT APPLE  BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,190,190,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,190,1000,,
CERELAC WHEAT APPLE CHERRY BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,220,220,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,220,1000,,
CERELAC WHEAT-RICE MIXED FRUIT BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,246,246,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,246,1000,,
CERELAC MULTRIGRAIN DAL BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,257,257,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,257,1000,,
CERELAC MULTRIGRAIN FRUIT BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,257,257,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,257,1000,,
CERELAC MULTRIGRAIN CEREAL MILK & FRUIT BABY FOOD,8.90106E+12,code128,NESTLE,cat123,1111,1111,1111,277,277,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,277,1000,,
50-50,8.90106E+12,code128,BRITANNIA,cat123,1111,1111,1111,10,10,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,10,998,,
MARI GOLD,8.90106E+12,code128,BRITANNIA,cat123,1111,1111,1111,30,30,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,30,1000,,
GOOD DAY,8.90106E+12,code128,BRITANNIA,cat123,1111,1111,1111,30,30,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,30,1000,,
BOURBON,8.90106E+12,code128,BRITANNIA,cat123,1111,1111,1111,30,30,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,30,1000,,
NUTRI CHOICE,8.90106E+12,code128,BRITANNIA,cat123,1111,1111,1111,20,20,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,20,1000,,
REVIVE INSTANT STARCH,8.90109E+12,code128,MARICO LIMITED,cat123,1111,1111,1111,65,65,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,65,1000,,
REFINED GOLD,8.90109E+12,code128,SAFFOLA,cat123,1111,1111,1111,139,139,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,139,1000,,
REVIVE LIQUID STIFFENER,8.90109E+12,code128,MARICO LIMITED,cat123,1111,1111,1111,124,124,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,124,1000,,
MASALA OATS,8.90109E+12,code128,SAFFOLA,cat123,1111,1111,1111,15,15,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,15,1000,,
MASALA OATS,8.90109E+12,code128,SAFFOLA,cat123,1111,1111,1111,15,15,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,15,1000,,
MASALA OATS,8.90109E+12,code128,SAFFOLA,cat123,1111,1111,1111,190,190,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,190,1000,,
MASALA OATS,8.90109E+12,code128,SAFFOLA,cat123,1111,1111,1111,190,190,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,190,1000,,
REVIVE INSTANT STARCH,8.90109E+12,code128,MARICO LIMITED,cat123,1111,1111,1111,125,125,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,125,1000,,
EVERYUTH WALNUT SCRUB,8.90112E+12,code128,ZYDUS WELNESS,cat123,1111,1111,1111,70,70,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,70,1000,,
EVERYUTH WALNUT SCRUB,8.90112E+12,code128,ZYDUS WELNESS,cat123,1111,1111,1111,130,130,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,130,1000,,
CORNFLAKES,8.90113E+12,code128,MOHUN'S,cat123,1111,1111,1111,300,300,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,300,1000,,
HIMALAYA GENTLE BABY SHAMPOO,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,85,85,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,85,1000,,
HIMALAYA GENTLE BABY SHAMPOO,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,160,160,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,160,1000,,
HIMALAYA GENTLE BABY LOTION,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,90,90,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,90,1000,,
HIMALAYA GENTLE BABY LOTION,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,155,155,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,155,1000,,
HIMALAYA BABY CREAM,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,70,70,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,70,1000,,
HIMALAYA BABY CREAM,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,135,135,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,135,1000,,
HIMALAYA GENTLE BABY MASSAGE OIL,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,100,100,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,100,1000,,
HIMALAYA GENTLE BABY POWDER,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,70,70,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,70,1000,,
HIMALAYA GENTLE BABY SOAP,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,48,48,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,48,1000,,
HIMALAYA NEEM FACE WASH,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,65,65,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,65,1000,,
HIMALAYA GENTLE BABY MASSAGE OIL,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,175,175,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,175,1000,,
HIMALAYA NEEM FACE WASH,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,120,120,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,120,1000,,
HIMALAYA GENTLE BABY SHAMPOO,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,300,300,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,300,1000,,
HIMALAYA GENTLE BABY SOAP,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,68,68,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,68,1000,,
HIMALAYA GENTLE BABY WASH,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,145,145,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,145,1000,,
HIMALAYA GENTLE BABY POWDER,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,130,130,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,130,1000,,
HIMALAYA GENTLE BABY WIPES,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,318,318,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,318,1000,,
HIMALAYA ANIT-HAIR FALL SHAMPOO,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,130,130,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,130,1000,,
HIMALAYA ANIT-HAIR FALL SHAMPOO,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,230,230,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,230,1000,,
HIMALAYA NEEM FACE WASH,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,190,190,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,190,1000,,
HIMALAYA GENTLE BABY POWDER,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,200,200,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,200,1000,,
HIMALYA SENSITIVE TOOTHPASTE,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,105,105,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,105,1000,,
HIMALYA COMPLETE CARE TOOTHPASTE,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,50,50,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,50,1000,,
HIMALYA COMPLETE CARE TOOTHPASTE,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,80,80,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,80,1000,,
HIMALYA SPARKLING WHITE TOOTHPASTE,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,60,60,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,60,1000,,
HIMALYA SPARKLING WHITE TOOTHPASTE,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,90,90,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,90,1000,,
HANDWASH REFILL,8.90114E+12,code128,HIMALAYA,cat123,1111,1111,1111,50,50,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,50,1000,,
GOODNIGHT ACTIVE COIL,8.90116E+12,code128,GODREJ,cat123,1111,1111,1111,34,34,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,34,1000,,
LAL HIT,8.90116E+12,code128,HIT,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,1000,,
KALA HIT,8.90116E+12,code128,HIT,cat123,1111,1111,1111,269,269,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,269,1000,,
LAL HIT,8.90116E+12,code128,HIT,cat123,1111,1111,1111,269,269,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,269,1000,,
LAL HIT,8.90116E+12,code128,HIT,cat123,1111,1111,1111,182,182,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,182,1000,,
AER ROOM FRESHNER,8.90116E+12,code128,GODREJ,cat123,1111,1111,1111,149,149,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,149,1000,,
AER ROOM FRESHNER,8.90116E+12,code128,GODREJ,cat123,1111,1111,1111,149,149,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,149,1000,,
DERMI COOL POWDER + Dettol SOAP,8.90118E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,112,112,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,112,1000,,
MOOV PAIN RELIEF SPRAY,8.90118E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,130,130,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,130,1000,,
MOOV PAIN RELIEF BALM,8.90118E+12,code128,RECKITT BENCKISER,cat123,1111,1111,1111,59,59,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,59,1000,,
CHAWANPRASH SUGARFREE,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,210,210,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,210,1000,,
HONEY,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,62,62,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,62,2000,,
CHAWANPRASH SUGARFREE,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,370,370,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,370,1000,,
HONEY,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,99,99,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,99,2000,,
HONEY,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,199,199,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,199,2000,,
HONEY,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,395,395,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,395,998,,
HONEY SQUEEZY,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,160,160,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,160,1000,,
DABUR RED TOOTHPASTE,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,52,52,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,52,1000,,
DABUR RED TOOTHPASTE,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,95,95,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,95,1000,,
BATHROOM FRESHENER,8.90121E+12,code128,ODONIL,cat123,1111,1111,1111,141,141,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,141,1000,,
DABUR MESWAK TOOTHPASTE,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,97,97,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,97,1000,,
ODOMOS MOSQUITO REPELLENT,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,50,50,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,50,1000,,
ODOMOS MOSQUITO REPELLENT,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,90,90,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,90,1000,,
CHAWANPRASH,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,180,180,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,180,2000,,
CHAWANPRASH,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,325,325,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,325,1000,,
HAJMOLA,8.90121E+12,code128,DABUR,cat123,1111,1111,1111,40,40,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,40,1000,,
KAMASUTRA LONGLAST CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,130,130,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,130,1000,,
KAMASUTRA INTENSITY CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,120,120,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,120,1000,,
KAMASUTRA DOTTED CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,120,120,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,120,1000,,
KAMASUTRA RIBBED CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,110,110,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,110,1000,,
KAMASUTRA BUTTERSCOTCH CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,80,80,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,80,1000,,
KAMASUTRA VANILLA CONDOMS,8.90122E+12,code128,KAMASUTRA,cat123,1111,1111,1111,80,80,0,,Inclusive,,,,,,,,,,0,,Mr Demo Supplier,,80,1000,,
